sample,Gene,Z-score,group,replicate
A-I,Wars1,0.2693071075942896,Anterior,1
A-I,Wars2,-0.980999391671661,Anterior,1
A-I,Was,0.8677706450769948,Anterior,1
A-I,Wasf1,-1.047335690100297,Anterior,1
A-I,Wasf2,-0.7156466763148663,Anterior,1
A-I,Wasf3,-1.235610385948804,Anterior,1
A-I,Washc1,0.939202104916097,Anterior,1
A-I,Washc2,0.15907234625646577,Anterior,1
A-I,Washc3,-0.451627409849158,Anterior,1
A-I,Washc4,-1.5407039374515734,Anterior,1
A-I,Washc5,-1.8435399369392071,Anterior,1
A-I,Wasl,0.18435563157810694,Anterior,1
A-I,Wbp11,-0.33676994359550966,Anterior,1
A-I,Wbp1l,-0.32160939815676126,Anterior,1
A-I,Wbp2,-1.0051644631616847,Anterior,1
A-I,Wbp4,0.2575962913009714,Anterior,1
A-I,Wdcp,-0.24056821043015117,Anterior,1
A-I,Wdfy1,-1.1307836047821618,Anterior,1
A-I,Wdfy2,1.4654950911296698,Anterior,1
A-I,Wdfy3,-0.4032410297878951,Anterior,1
A-I,Wdhd1,1.8551772475832844,Anterior,1
A-I,Wdr1,0.8065508957674528,Anterior,1
A-I,Wdr11,-0.6048233718683468,Anterior,1
A-I,Wdr12,1.532334344224385,Anterior,1
A-I,Wdr13,-1.1888391680565686,Anterior,1
A-I,Wdr18,0.8118880984617739,Anterior,1
A-I,Wdr19,1.3676526476867772,Anterior,1
A-I,Wdr20,0.5682241475057316,Anterior,1
A-I,Wdr24,0.7669532631821012,Anterior,1
A-I,Wdr25,-1.06678560756898,Anterior,1
A-I,Wdr26,0.5861837868103295,Anterior,1
A-I,Wdr3,-0.3696367007103013,Anterior,1
A-I,Wdr33,-0.7815691147969658,Anterior,1
A-I,Wdr35,-0.2555689031249909,Anterior,1
A-I,Wdr36,-0.5574434122029953,Anterior,1
A-I,Wdr37,-1.1223863720072371,Anterior,1
A-I,Wdr4,-0.37140362132738014,Anterior,1
A-I,Wdr41,0.12873322707930088,Anterior,1
A-I,Wdr43,0.7385148118175114,Anterior,1
A-I,Wdr44,0.4129229936892029,Anterior,1
A-I,Wdr45,-0.5066169242701999,Anterior,1
A-I,Wdr45b,0.5550332848227079,Anterior,1
A-I,Wdr46,-0.2315764675093923,Anterior,1
A-I,Wdr47,1.0724484491802149,Anterior,1
A-I,Wdr48,1.3711857065907882,Anterior,1
A-I,Wdr5,1.4198521704937852,Anterior,1
A-I,Wdr53,1.4281989134651993,Anterior,1
A-I,Wdr54,-1.335796351485975,Anterior,1
A-I,Wdr55,-0.19682546607072,Anterior,1
A-I,Wdr59,1.2999231886995586,Anterior,1
A-I,Wdr5b,-1.3076370351260216,Anterior,1
A-I,Wdr6,0.5641304990837258,Anterior,1
A-I,Wdr62,0.7311571465655068,Anterior,1
A-I,Wdr7,-0.03162765868964666,Anterior,1
A-I,Wdr70,0.7761551944739784,Anterior,1
A-I,Wdr72,-0.044584509210125293,Anterior,1
A-I,Wdr73,-1.180964592434632,Anterior,1
A-I,Wdr74,0.9554909295181258,Anterior,1
A-I,Wdr75,1.7421946825558121,Anterior,1
A-I,Wdr76,-0.050795711673534825,Anterior,1
A-I,Wdr77,1.4418890953277752,Anterior,1
A-I,Wdr81,-0.8850341156317553,Anterior,1
A-I,Wdr82,0.911721502491325,Anterior,1
A-I,Wdr83,0.9281665061992711,Anterior,1
A-I,Wdr86,0.0698594567833677,Anterior,1
A-I,Wdr89,0.18784377442602412,Anterior,1
A-I,Wdr90,-0.14033752265430313,Anterior,1
A-I,Wdr91,0.14255504576999686,Anterior,1
A-I,Wdsub1,-0.24350308247161426,Anterior,1
A-I,Wdtc1,0.5535076039539467,Anterior,1
A-I,Wee1,0.736866013414153,Anterior,1
A-I,Wfikkn1,-0.6025690408943195,Anterior,1
A-I,Wfs1,0.10680549988015839,Anterior,1
A-I,Wipf1,0.5966013962872696,Anterior,1
A-I,Wipf2,0.3367183832812713,Anterior,1
A-I,Wipf3,1.439716280976918,Anterior,1
A-I,Wipi1,0.9502874193342578,Anterior,1
A-I,Wipi2,1.0545698361583276,Anterior,1
A-I,Wiz,-1.1866658231617573,Anterior,1
A-I,Wiz.1,0.2332463139975735,Anterior,1
A-I,Wls,0.1057253106070989,Anterior,1
A-I,Wnk1,0.13711335903838823,Anterior,1
A-I,Wnk2,-0.6859102537689685,Anterior,1
A-I,Wnk3,0.48349764841833687,Anterior,1
A-I,Wnk4,0.9815903917189209,Anterior,1
A-I,Wnt11,-0.6716388668490222,Anterior,1
A-I,Wnt16,-0.03193897771266162,Anterior,1
A-I,Wnt3,0.37276848297928733,Anterior,1
A-I,Wnt3a,0.4178712343015718,Anterior,1
A-I,Wnt4,-0.48908091501322315,Anterior,1
A-I,Wnt5a,0.7211048139358621,Anterior,1
A-I,Wnt5b,-0.42246933646038426,Anterior,1
A-I,Wnt6,0.6748372422426812,Anterior,1
A-I,Wrap53,0.6292286228981547,Anterior,1
A-I,Wrap73,1.5490825099373449,Anterior,1
A-I,Wrn,-2.0316797367439263,Anterior,1
A-I,Wrnip1,-0.3849187244063555,Anterior,1
A-I,Wsb1,1.2154447179011518,Anterior,1
A-I,Wtap,1.0718437569404247,Anterior,1
A-I,Wtip,0.9602088407894442,Anterior,1
A-I,Wwc1,0.42181467037636616,Anterior,1
A-I,Wwc2,0.5848652087559774,Anterior,1
A-I,Wwox,-0.8124679857363479,Anterior,1
A-I,Wwp1,-0.5906949908108134,Anterior,1
A-I,Wwp2,-0.6253144827844879,Anterior,1
A-I,Wwtr1,0.9235998755911599,Anterior,1
A-I,Xab2,0.12039866925420517,Anterior,1
A-I,Xdh,1.3345063772871386,Anterior,1
A-I,Xiap,0.8475926031668758,Anterior,1
A-I,Xkr5,0.1795129056216774,Anterior,1
A-I,Xndc1,-0.5909572996454391,Anterior,1
A-I,Xpa,0.5736512611212313,Anterior,1
A-I,Xpc,0.25237254600782183,Anterior,1
A-I,Xpnpep1,-0.6830163970929065,Anterior,1
A-I,Xpnpep3,-0.7628525670392602,Anterior,1
A-I,Xpo1,-0.6770093140743132,Anterior,1
A-I,Xpo4,0.1203532036632351,Anterior,1
A-I,Xpo5,-0.6104517753150706,Anterior,1
A-I,Xpo6,-0.746290182997494,Anterior,1
A-I,Xpo7,-1.4989618866910797,Anterior,1
A-I,Xpot,-0.5158552863459697,Anterior,1
A-I,Xpr1,0.9311707979069439,Anterior,1
A-I,Xrcc1,-0.1734042675487208,Anterior,1
A-I,Xrcc3,-0.5786766540561746,Anterior,1
A-I,Xrcc4,-1.3426324795884317,Anterior,1
A-I,Xrcc5,-1.2553527931066455,Anterior,1
A-I,Xrcc6,-0.22262001578311744,Anterior,1
A-I,Xrn1,-0.8349279378167326,Anterior,1
A-I,Xrn2,-0.40412652595249804,Anterior,1
A-I,Xxylt1,0.4125655334545553,Anterior,1
A-I,Xylb,0.4914965373570574,Anterior,1
A-I,Xylt1,-0.7216108466857983,Anterior,1
A-I,Xylt2,-0.016471783934620902,Anterior,1
A-I,Yae1d1,-0.07461072284517781,Anterior,1
A-I,Yaf2,1.1755490831445818,Anterior,1
A-I,Yap1,0.7396882183822714,Anterior,1
A-I,Yars1,0.04728528945476183,Anterior,1
A-I,Yars2,-0.06967330297201413,Anterior,1
A-I,Ybey,-0.012083554830881865,Anterior,1
A-I,Ybx1,1.3550287432541275,Anterior,1
A-I,Ybx2,1.0695023696441677,Anterior,1
A-I,Ybx3,1.1745866904552509,Anterior,1
A-I,Ydjc,0.7555317772781962,Anterior,1
A-I,Yeats2,0.5113561831923502,Anterior,1
A-I,Yeats4,0.05701970630088853,Anterior,1
A-I,Yes1,2.1050754702610046,Anterior,1
A-I,Yif1a,-0.07155070908979112,Anterior,1
A-I,Yif1b,-0.14797008936270056,Anterior,1
A-I,Yipf1,-0.41803681205124527,Anterior,1
A-I,Yipf3,-1.3491610801298115,Anterior,1
A-I,Yipf4,-0.5066047244670813,Anterior,1
A-I,Yipf6,0.5345975908039374,Anterior,1
A-I,Yju2,-1.7948858320534147,Anterior,1
A-I,Yju2b,-0.526221012012253,Anterior,1
A-I,Ykt6,0.3420213305391701,Anterior,1
A-I,Ylpm1,0.6500146926869758,Anterior,1
A-I,Yme1l1,-0.22760984650382393,Anterior,1
A-I,Yod1,-0.4992461245850019,Anterior,1
A-I,Ypel5,0.37785930948867297,Anterior,1
A-I,Yrdc,0.47767236252738404,Anterior,1
A-I,Ythdc1,1.7036265578923655,Anterior,1
A-I,Ythdc2,-0.39751901740000195,Anterior,1
A-I,Ythdf1,0.07327359183155721,Anterior,1
A-I,Ythdf2,1.770162377890991,Anterior,1
A-I,Ythdf3,0.049215730724409136,Anterior,1
A-I,Ywhab,0.553666724245042,Anterior,1
A-I,Ywhae,0.3774525416722069,Anterior,1
A-I,Ywhag,-0.4757884932780386,Anterior,1
A-I,Ywhah,0.46529990367630036,Anterior,1
A-I,Ywhaq,0.8640602384045317,Anterior,1
A-I,Ywhaz,-0.25978167753742937,Anterior,1
A-I,Yy1,2.157735058597074,Anterior,1
A-I,Zbed3,0.9092075251080386,Anterior,1
A-I,Zbed4,-1.1130370820213322,Anterior,1
A-I,Zbed5,0.3691810342301822,Anterior,1
A-I,Zbed6,-0.012398936742320107,Anterior,1
A-I,Zbtb1,0.2299745010063089,Anterior,1
A-I,Zbtb10,-0.3822800169337598,Anterior,1
A-I,Zbtb11,0.3604107608060138,Anterior,1
A-I,Zbtb12,-0.08046704407213558,Anterior,1
A-I,Zbtb14,0.9954495681140204,Anterior,1
A-I,Zbtb16,-0.42586004899684904,Anterior,1
A-I,Zbtb17,1.0633441566460893,Anterior,1
A-I,Zbtb18,-0.13273096040973067,Anterior,1
A-I,Zbtb2,0.18105101992424835,Anterior,1
A-I,Zbtb21,1.1163510483802173,Anterior,1
A-I,Zbtb22,1.4148089272845237,Anterior,1
A-I,Zbtb24,0.4627460155877766,Anterior,1
A-I,Zbtb25,0.5276096808119016,Anterior,1
A-I,Zbtb26,0.8880172001217025,Anterior,1
A-I,Zbtb3,-0.6715052326735851,Anterior,1
A-I,Zbtb33,-2.038580802892693,Anterior,1
A-I,Zbtb34,-1.2616746150237632,Anterior,1
A-I,Zbtb37,-0.5409441133920256,Anterior,1
A-I,Zbtb38,0.526895964839433,Anterior,1
A-I,Zbtb39,-0.4685159563085477,Anterior,1
A-I,Zbtb40,-0.2785980934604205,Anterior,1
A-I,Zbtb41,-1.785881723519626,Anterior,1
A-I,Zbtb43,-0.4845327928001495,Anterior,1
A-I,Zbtb44,1.3223572433033786,Anterior,1
A-I,Zbtb45,0.23156357292523003,Anterior,1
A-I,Zbtb47,0.5635535877986013,Anterior,1
A-I,Zbtb48,0.03431291295106682,Anterior,1
A-I,Zbtb49,0.7474561364340452,Anterior,1
A-I,Zbtb5,-0.2166243528006147,Anterior,1
A-I,Zbtb7a,0.24575655785415937,Anterior,1
A-I,Zbtb8os,-0.31680689660493655,Anterior,1
A-I,Zbtb9,1.7101613123733261,Anterior,1
A-I,Zc2hc1a,-0.5707492796121425,Anterior,1
A-I,Zc3h10,1.3545741187425182,Anterior,1
A-I,Zc3h11a,0.42946329939537803,Anterior,1
A-I,Zc3h12c,0.42715505195017234,Anterior,1
A-I,Zc3h13,1.7575825060025987,Anterior,1
A-I,Zc3h14,0.721142026145878,Anterior,1
A-I,Zc3h15,0.669210301705179,Anterior,1
A-I,Zc3h18,1.7562006580874125,Anterior,1
A-I,Zc3h3,1.0611600217544632,Anterior,1
A-I,Zc3h4,0.06478209597736984,Anterior,1
A-I,Zc3h6,0.8870278027883965,Anterior,1
A-I,Zc3h7a,-0.6533018906766173,Anterior,1
A-I,Zc3h7b,0.007942826078330736,Anterior,1
A-I,Zc3h8,0.4446659819310132,Anterior,1
A-I,Zc3hav1,0.016431605908638014,Anterior,1
A-I,Zc3hav1l,0.8861633273681375,Anterior,1
A-I,Zc3hc1,0.9721109254782524,Anterior,1
A-I,Zc4h2,-0.8232215231167243,Anterior,1
A-I,Zcchc10,0.6913580188185814,Anterior,1
A-I,Zcchc14,0.738895908250534,Anterior,1
A-I,Zcchc17,1.5689249085768462,Anterior,1
A-I,Zcchc2,-0.4725887809746524,Anterior,1
A-I,Zcchc24,-0.855734903198289,Anterior,1
A-I,Zcchc3,-0.6661676879268461,Anterior,1
A-I,Zcchc4,-1.6705812356019063,Anterior,1
A-I,Zcchc7,0.2922955414538199,Anterior,1
A-I,Zcchc8,-1.0547634044681076,Anterior,1
A-I,Zcchc9,-0.3273125667255856,Anterior,1
A-I,Zcrb1,0.3825398456853415,Anterior,1
A-I,Zdbf2,-0.46142546049235783,Anterior,1
A-I,Zdhhc12,-0.1302864761228967,Anterior,1
A-I,Zdhhc13,-0.7658148522188203,Anterior,1
A-I,Zdhhc15,-1.0439006873502323,Anterior,1
A-I,Zdhhc16,-1.5758766750115563,Anterior,1
A-I,Zdhhc17,-0.9610770574944082,Anterior,1
A-I,Zdhhc18,0.6064375420346287,Anterior,1
A-I,Zdhhc20,-0.46829226305721416,Anterior,1
A-I,Zdhhc21,0.21057705613167685,Anterior,1
A-I,Zdhhc3,-0.8051988017315158,Anterior,1
A-I,Zdhhc5,0.3993009871238812,Anterior,1
A-I,Zdhhc6,-0.9688618963831074,Anterior,1
A-I,Zdhhc8,-0.00279051999551337,Anterior,1
A-I,Zeb1,-0.6859442738208845,Anterior,1
A-I,Zeb2,0.1604984458800129,Anterior,1
A-I,Zer1,-1.1491950349420612,Anterior,1
A-I,Zfand1,-0.7949360251509541,Anterior,1
A-I,Zfand2b,0.6379709652465995,Anterior,1
A-I,Zfand3,0.9157994651916054,Anterior,1
A-I,Zfand5,-0.8287138791919296,Anterior,1
A-I,Zfand6,-0.569896488563974,Anterior,1
A-I,Zfat,-1.0315434807314596,Anterior,1
A-I,Zfc3h1,-0.2343450681921521,Anterior,1
A-I,Zfhx2,-0.26558121239571675,Anterior,1
A-I,Zfhx3,-1.0959712298461577,Anterior,1
A-I,Zfhx4,0.08062578210767093,Anterior,1
A-I,Zfp1,-0.3951106858487393,Anterior,1
A-I,Zfp1001,0.5228225482174591,Anterior,1
A-I,Zfp1006,-0.03129093912827675,Anterior,1
A-I,Zfp101,0.652441805816376,Anterior,1
A-I,Zfp105,0.28391440034690024,Anterior,1
A-I,Zfp106,1.6187940652642148,Anterior,1
A-I,Zfp109,-0.25179381473384527,Anterior,1
A-I,Zfp11,0.24606496961291072,Anterior,1
A-I,Zfp110,1.1181099843419482,Anterior,1
A-I,Zfp111,1.0593365964085821,Anterior,1
A-I,Zfp113,-0.0915565147128638,Anterior,1
A-I,Zfp119a,1.1149144583443507,Anterior,1
A-I,Zfp119b,-0.8296365881159223,Anterior,1
A-I,Zfp13,-0.961502643340541,Anterior,1
A-I,Zfp141,0.6534445638881275,Anterior,1
A-I,Zfp157,-1.6783819528466406,Anterior,1
A-I,Zfp160,0.9679903171519687,Anterior,1
A-I,Zfp169,-0.16471579925727647,Anterior,1
A-I,Zfp180,-0.2274497002580272,Anterior,1
A-I,Zfp184,-0.07940724867894072,Anterior,1
A-I,Zfp185,-0.07372348189579792,Anterior,1
A-I,Zfp189,-0.9969541374064758,Anterior,1
A-I,Zfp202,0.6999531651091873,Anterior,1
A-I,Zfp212,0.25213251616294385,Anterior,1
A-I,Zfp213,-0.1668538148279635,Anterior,1
A-I,Zfp217,0.5346742840594195,Anterior,1
A-I,Zfp235,-0.3619138626979309,Anterior,1
A-I,Zfp236,0.40532372097470615,Anterior,1
A-I,Zfp248,0.19493149050607592,Anterior,1
A-I,Zfp251,-1.1361042454734378,Anterior,1
A-I,Zfp26,0.18700130514331634,Anterior,1
A-I,Zfp266,-0.022181978529018966,Anterior,1
A-I,Zfp267,-1.0958021719511573,Anterior,1
A-I,Zfp275,0.5213505051969828,Anterior,1
A-I,Zfp280b,-1.3140229660254241,Anterior,1
A-I,Zfp280d,-0.3538693245801163,Anterior,1
A-I,Zfp282,0.3896684192206181,Anterior,1
A-I,Zfp286,0.77151842396436,Anterior,1
A-I,Zfp292,0.3005122535384345,Anterior,1
A-I,Zfp317,-0.5470624506018009,Anterior,1
A-I,Zfp324,0.1809676303350128,Anterior,1
A-I,Zfp334,0.20697016751333064,Anterior,1
A-I,Zfp33b,0.35166556429989765,Anterior,1
A-I,Zfp346,1.294131532024045,Anterior,1
A-I,Zfp358,-0.1717395522382533,Anterior,1
A-I,Zfp362,0.16231340717994364,Anterior,1
A-I,Zfp36l1,-0.1358164428258295,Anterior,1
A-I,Zfp36l2,-0.7562935219909056,Anterior,1
A-I,Zfp37,-0.19868503510734095,Anterior,1
A-I,Zfp383,1.6106473364269085,Anterior,1
A-I,Zfp384,-0.0023021445675467317,Anterior,1
A-I,Zfp386,-0.9967918248592694,Anterior,1
A-I,Zfp39,0.9399920385547471,Anterior,1
A-I,Zfp395,0.3468182189488336,Anterior,1
A-I,Zfp397,-0.443976478327125,Anterior,1
A-I,Zfp407,-0.8309346234745261,Anterior,1
A-I,Zfp41,1.9538063909300467,Anterior,1
A-I,Zfp410,-0.31404487989881263,Anterior,1
A-I,Zfp433,0.4004160618642469,Anterior,1
A-I,Zfp442,-0.5723278194162996,Anterior,1
A-I,Zfp444,-0.29465884549119864,Anterior,1
A-I,Zfp446,0.9492054367772348,Anterior,1
A-I,Zfp449,-0.18508452209902976,Anterior,1
A-I,Zfp451,0.6115484939800947,Anterior,1
A-I,Zfp454,0.7555900005603966,Anterior,1
A-I,Zfp462,-1.1119953794089152,Anterior,1
A-I,Zfp472,0.22639384090813464,Anterior,1
A-I,Zfp493,-1.13958950420194,Anterior,1
A-I,Zfp51,-0.44610318616412153,Anterior,1
A-I,Zfp512b,0.02089181370753121,Anterior,1
A-I,Zfp53,-0.7485713488226393,Anterior,1
A-I,Zfp532,0.6068992240199076,Anterior,1
A-I,Zfp566,1.4704052110357204,Anterior,1
A-I,Zfp57,-0.11550418433888585,Anterior,1
A-I,Zfp59,0.6789070074443438,Anterior,1
A-I,Zfp597,0.8166828935625733,Anterior,1
A-I,Zfp60,-0.7215396652449189,Anterior,1
A-I,Zfp606,-0.18877477630655748,Anterior,1
A-I,Zfp61,-0.006269265567272419,Anterior,1
A-I,Zfp612,-0.20754568535775372,Anterior,1
A-I,Zfp617,-0.5344787803197408,Anterior,1
A-I,Zfp619,-0.0773995573310922,Anterior,1
A-I,Zfp62,0.5514077495033445,Anterior,1
A-I,Zfp623,0.42430524423199933,Anterior,1
A-I,Zfp638,0.5205421471794748,Anterior,1
A-I,Zfp64,0.4057620337839181,Anterior,1
A-I,Zfp644,-0.8029358952111082,Anterior,1
A-I,Zfp646,0.061306979181243955,Anterior,1
A-I,Zfp652,-0.3509234855728089,Anterior,1
A-I,Zfp655,-0.39208760835685663,Anterior,1
A-I,Zfp658,0.1956195462209543,Anterior,1
A-I,Zfp664,0.3062104707381724,Anterior,1
A-I,Zfp68,-1.8580825219190449,Anterior,1
A-I,Zfp688,1.1387138170694453,Anterior,1
A-I,Zfp7,1.1783973833216184,Anterior,1
A-I,Zfp708,0.05316487417002721,Anterior,1
A-I,Zfp709,0.4282842098411315,Anterior,1
A-I,Zfp711,-0.10387765794738478,Anterior,1
A-I,Zfp715,0.01974083239632643,Anterior,1
A-I,Zfp719,-0.11763380731987279,Anterior,1
A-I,Zfp729a,-1.2682007190444533,Anterior,1
A-I,Zfp729b,-0.6766364559876802,Anterior,1
A-I,Zfp740,-0.3716813401329162,Anterior,1
A-I,Zfp747,-0.8252457329504204,Anterior,1
A-I,Zfp748,0.22293030945538486,Anterior,1
A-I,Zfp758,-0.31023736600725865,Anterior,1
A-I,Zfp760,1.1938735888582936,Anterior,1
A-I,Zfp763,1.2847610514228045,Anterior,1
A-I,Zfp772,-2.496713984129031,Anterior,1
A-I,Zfp777,0.9129335493041609,Anterior,1
A-I,Zfp780b,-0.04556448831109642,Anterior,1
A-I,Zfp788,1.0761802252752217,Anterior,1
A-I,Zfp799,0.10863477744500828,Anterior,1
A-I,Zfp808,0.32647619072172196,Anterior,1
A-I,Zfp809,0.6688745447087233,Anterior,1
A-I,Zfp81,-0.18261157408406434,Anterior,1
A-I,Zfp811,0.7541709879778027,Anterior,1
A-I,Zfp825,-0.2234882798641523,Anterior,1
A-I,Zfp827,0.7596343161462381,Anterior,1
A-I,Zfp84,1.3079389024171244,Anterior,1
A-I,Zfp846,-0.9049534219694375,Anterior,1
A-I,Zfp866,-0.5802445366283774,Anterior,1
A-I,Zfp868,-0.5700700567721018,Anterior,1
A-I,Zfp869,-1.1238795605849146,Anterior,1
A-I,Zfp87,-0.7455248969020685,Anterior,1
A-I,Zfp870,0.45444448149829203,Anterior,1
A-I,Zfp871,-0.4381208002347044,Anterior,1
A-I,Zfp873,-0.7997407416349578,Anterior,1
A-I,Zfp874b,0.22141933265957356,Anterior,1
A-I,Zfp9,-1.4023553895093632,Anterior,1
A-I,Zfp90,0.27161242949529757,Anterior,1
A-I,Zfp91,-0.2320749639318134,Anterior,1
A-I,Zfp930,0.18944185965449511,Anterior,1
A-I,Zfp933,-0.9567433498892248,Anterior,1
A-I,Zfp943,0.6906450799492059,Anterior,1
A-I,Zfp945,0.7842550765753072,Anterior,1
A-I,Zfp946,-0.5630763718350036,Anterior,1
A-I,Zfp948,-0.9238820960413161,Anterior,1
A-I,Zfp952,2.1018946997605688,Anterior,1
A-I,Zfp954,0.20726690872588016,Anterior,1
A-I,Zfp955a,0.9440604369341821,Anterior,1
A-I,Zfp958,-0.3995757417042217,Anterior,1
A-I,Zfp960,0.2098441987486379,Anterior,1
A-I,Zfp961,0.17116077473054422,Anterior,1
A-I,Zfp963,-0.7385544160176051,Anterior,1
A-I,Zfp968,1.0765971973786423,Anterior,1
A-I,Zfp970,1.2108349081337928,Anterior,1
A-I,Zfp971,-0.10625773372077463,Anterior,1
A-I,Zfp976,-1.501497376797226,Anterior,1
A-I,Zfp991,-0.4730007596446904,Anterior,1
A-I,Zfpl1,-0.9233028009143411,Anterior,1
A-I,Zfpm1,0.8663153996944479,Anterior,1
A-I,Zfpm2,-0.06324200905470682,Anterior,1
A-I,Zfr,0.2442444245607739,Anterior,1
A-I,Zfta,0.8473993810008703,Anterior,1
A-I,Zftraf1,0.5045885532224099,Anterior,1
A-I,Zfx,-0.2752191321169585,Anterior,1
A-I,Zfyve1,1.1321360210692482,Anterior,1
A-I,Zfyve16,0.9558852320554091,Anterior,1
A-I,Zfyve19,0.9487627741402797,Anterior,1
A-I,Zfyve21,0.2710812337475888,Anterior,1
A-I,Zfyve26,-1.41423850543389,Anterior,1
A-I,Zfyve27,0.06602528870565234,Anterior,1
A-I,Zfyve9,-0.34389063891770266,Anterior,1
A-I,Zgpat,1.1684845086958346,Anterior,1
A-I,Zgrf1,-0.46128359285369996,Anterior,1
A-I,Zhx1,-0.40647481691353776,Anterior,1
A-I,Zhx2,-0.3652749557234909,Anterior,1
A-I,Zhx3,-0.4074064220582452,Anterior,1
A-I,Zic2,-1.3900454171394905,Anterior,1
A-I,Zic3,0.19159943091936843,Anterior,1
A-I,Zic5,-2.5140601254753587,Anterior,1
A-I,Zik1,-0.4524479618320115,Anterior,1
A-I,Zkscan1,0.47271673906264006,Anterior,1
A-I,Zkscan3,2.1469418705359775,Anterior,1
A-I,Zkscan4,0.20003699739007672,Anterior,1
A-I,Zkscan8,0.7477732081955982,Anterior,1
A-I,Zmat1,0.16324328397837265,Anterior,1
A-I,Zmat2,-1.630196341454189,Anterior,1
A-I,Zmat3,0.30579374083711586,Anterior,1
A-I,Zmat5,1.0863892727876336,Anterior,1
A-I,Zmiz1,0.2589549985355174,Anterior,1
A-I,Zmiz2,1.2595428754822322,Anterior,1
A-I,Zmpste24,0.10336063152809766,Anterior,1
A-I,Zmym1,1.572120797914872,Anterior,1
A-I,Zmym2,1.3945583231146919,Anterior,1
A-I,Zmym3,-0.36733069261781653,Anterior,1
A-I,Zmym4,-0.8830103147255025,Anterior,1
A-I,Zmym5,0.3331147603880336,Anterior,1
A-I,Zmym6,-0.7555448008176407,Anterior,1
A-I,Zmynd11,1.0870980266342374,Anterior,1
A-I,Zmynd19,-1.5999314211444162,Anterior,1
A-I,Zmynd8,0.40902999859967515,Anterior,1
A-I,Znf12,-0.18864725643410266,Anterior,1
A-I,Znf131,2.2099794129876376,Anterior,1
A-I,Znf142,-0.8957950011044726,Anterior,1
A-I,Znf143,1.4441034374959973,Anterior,1
A-I,Znf146,0.848156745847719,Anterior,1
A-I,Znf148,0.8823277618727894,Anterior,1
A-I,Znf18,0.8086737507900964,Anterior,1
A-I,Znf207,0.2441270522505915,Anterior,1
A-I,Znf219,0.2832323856476823,Anterior,1
A-I,Znf22,-2.235552545343681,Anterior,1
A-I,Znf24,0.20210187089588624,Anterior,1
A-I,Znf250,-0.7720456888618467,Anterior,1
A-I,Znf260,0.00380602493769937,Anterior,1
A-I,Znf263,0.7883562047879576,Anterior,1
A-I,Znf271,-0.201918813918691,Anterior,1
A-I,Znf276,-0.47308931041967556,Anterior,1
A-I,Znf277,1.5614864218785218,Anterior,1
A-I,Znf280c,-0.3483738516053467,Anterior,1
A-I,Znf281,1.2881185969185251,Anterior,1
A-I,Znf316,-0.0023687071642253827,Anterior,1
A-I,Znf318,0.5990832036716089,Anterior,1
A-I,Znf319,-0.2682936754657073,Anterior,1
A-I,Znf32,0.3032759480650234,Anterior,1
A-I,Znf326,1.478048784672907,Anterior,1
A-I,Znf329,-0.5889749413565399,Anterior,1
A-I,Znf330,-1.700034178274526,Anterior,1
A-I,Znf335,-1.0112440536058764,Anterior,1
A-I,Znf346,2.0128587802906783,Anterior,1
A-I,Znf354a,-0.8918406461682857,Anterior,1
A-I,Znf354b,-0.27032377451148165,Anterior,1
A-I,Znf354c,-0.1219567397647878,Anterior,1
A-I,Znf385a,-0.7023215699965617,Anterior,1
A-I,Znf394,-0.8339817361156335,Anterior,1
A-I,Znf414,-0.27630794265455805,Anterior,1
A-I,Znf423,-0.26075511487573927,Anterior,1
A-I,Znf426,-0.3084114573051094,Anterior,1
A-I,Znf428,1.7208943826293956,Anterior,1
A-I,Znf436,0.8616844728212627,Anterior,1
A-I,Znf445,0.16429205738619165,Anterior,1
A-I,Znf451,-0.5426764354724799,Anterior,1
A-I,Znf462,-0.4047067764592918,Anterior,1
A-I,Znf467,-0.6864804311624165,Anterior,1
A-I,Znf48,-0.1386402954856951,Anterior,1
A-I,Znf496,1.271981056121448,Anterior,1
A-I,Znf503,0.17944505320898663,Anterior,1
A-I,Znf507,0.7945696550466047,Anterior,1
A-I,Znf511,-1.3589330753206812,Anterior,1
A-I,Znf512,0.39770191008798866,Anterior,1
A-I,Znf513,0.2607913249476436,Anterior,1
A-I,Znf516,-0.9243302510155759,Anterior,1
A-I,Znf518a,0.6719275423316,Anterior,1
A-I,Znf518b,0.0602380057392822,Anterior,1
A-I,Znf521,-1.644575350510654,Anterior,1
A-I,Znf526,-1.3242149205275728,Anterior,1
A-I,Znf536,1.4454583524402227,Anterior,1
A-I,Znf568,0.8695572715306082,Anterior,1
A-I,Znf569,0.02441432424585472,Anterior,1
A-I,Znf574,-0.5965707688445681,Anterior,1
A-I,Znf579,-1.201882510546685,Anterior,1
A-I,Znf580,-0.1677842069170995,Anterior,1
A-I,Znf583,-1.3060614580367218,Anterior,1
A-I,Znf592,0.4137283042903097,Anterior,1
A-I,Znf593,1.1015432997684869,Anterior,1
A-I,Znf598,0.9582886826068006,Anterior,1
A-I,Znf608,0.4715438297020017,Anterior,1
A-I,Znf609,-0.4309046472079488,Anterior,1
A-I,Znf618,0.191046940016782,Anterior,1
A-I,Znf622,1.2744100070427484,Anterior,1
A-I,Znf628,-1.2084677902267305,Anterior,1
A-I,Znf629,0.07694984538509153,Anterior,1
A-I,Znf639,-0.8264884374374599,Anterior,1
